Source,Target,Type,Id,Weight
142,93,Directed,2119,4772
179,93,Directed,2120,2315
47,93,Directed,2121,1803
34,93,Directed,2122,1322
83,93,Directed,2123,1135
13,93,Directed,2124,666
15,93,Directed,2125,536
156,93,Directed,2126,330
73,93,Directed,2127,304
155,93,Directed,2128,225
71,93,Directed,2129,206
80,93,Directed,2130,161
5,93,Directed,2131,154
49,93,Directed,2132,137
52,93,Directed,2133,132
128,93,Directed,2134,123
45,93,Directed,2135,99
153,93,Directed,2136,96
136,93,Directed,2137,74
18,93,Directed,2138,7
38,94,Directed,2139,741022
43,94,Directed,2140,593449
63,94,Directed,2141,238797
25,94,Directed,2142,206976
190,94,Directed,2143,82482
60,94,Directed,2144,57066
139,94,Directed,2145,55469
173,94,Directed,2146,47047
84,94,Directed,2147,31068
83,94,Directed,2148,25716
142,94,Directed,2149,16990
134,94,Directed,2150,12695
165,94,Directed,2151,10494
34,94,Directed,2152,10303
10,94,Directed,2153,10291
66,94,Directed,2154,10135
14,94,Directed,2155,10073
111,94,Directed,2156,9099
151,94,Directed,2157,8573
2,94,Directed,2158,6332
86,94,Directed,2159,4533
132,94,Directed,2160,3548
32,94,Directed,2161,3518
92,94,Directed,2162,3332
8,94,Directed,2163,3040
130,94,Directed,2164,2800
162,94,Directed,2165,2541
57,94,Directed,2166,2348
119,94,Directed,2167,2199
70,94,Directed,2168,2093
58,95,Directed,2169,2046650
163,95,Directed,2170,668842
85,95,Directed,2171,227215
51,95,Directed,2172,132703
191,95,Directed,2173,29763
106,95,Directed,2174,21680
38,95,Directed,2175,20936
84,95,Directed,2176,19060
165,95,Directed,2177,12582
14,95,Directed,2178,11715
83,95,Directed,2179,5956
6,95,Directed,2180,5074
63,95,Directed,2181,3873
134,95,Directed,2182,3280
60,95,Directed,2183,2638
168,95,Directed,2184,2265
104,95,Directed,2185,1852
91,95,Directed,2186,1582
182,95,Directed,2187,1033
142,95,Directed,2188,814
100,95,Directed,2189,757
2,95,Directed,2190,721
133,95,Directed,2191,641
116,95,Directed,2192,602
151,95,Directed,2193,600
82,95,Directed,2194,591
16,95,Directed,2195,428
184,95,Directed,2196,398
66,95,Directed,2197,397
7,95,Directed,2198,346
151,96,Directed,2199,2411227
184,96,Directed,2200,346445
187,96,Directed,2201,288745
2,96,Directed,2202,223789
20,96,Directed,2203,70858
42,96,Directed,2204,63135
12,96,Directed,2205,49582
182,96,Directed,2206,48062
43,96,Directed,2207,32711
140,96,Directed,2208,29952
175,96,Directed,2209,16210
120,96,Directed,2210,12348
9,96,Directed,2211,9371
72,96,Directed,2212,8041
98,96,Directed,2213,6901
108,96,Directed,2214,4495
27,96,Directed,2215,4369
69,96,Directed,2216,3356
38,96,Directed,2217,2215
103,96,Directed,2218,1140
61,96,Directed,2219,1140
181,96,Directed,2220,1076
164,97,Directed,2221,485864
185,97,Directed,2222,332008
169,97,Directed,2223,91862
174,97,Directed,2224,39721
62,97,Directed,2225,36692
147,97,Directed,2226,11231
168,97,Directed,2227,7573
149,97,Directed,2228,6296
29,97,Directed,2229,4321
54,97,Directed,2230,2115
124,97,Directed,2231,597
167,97,Directed,2232,111
125,97,Directed,2233,67
151,98,Directed,2234,109517
184,98,Directed,2235,26235
96,98,Directed,2236,12681
20,98,Directed,2237,9748
187,98,Directed,2238,8999
12,98,Directed,2239,4584
69,98,Directed,2240,3204
140,98,Directed,2241,3147
120,98,Directed,2242,2606
108,98,Directed,2243,2596
9,98,Directed,2244,2332
175,98,Directed,2245,2160
2,98,Directed,2246,1783
42,98,Directed,2247,1741
182,98,Directed,2248,1029
181,98,Directed,2249,980
103,98,Directed,2250,883
61,98,Directed,2251,561
150,98,Directed,2252,472
38,98,Directed,2253,265
43,98,Directed,2254,228
64,98,Directed,2255,113
190,98,Directed,2256,104
126,99,Directed,2257,1522
65,99,Directed,2258,514
183,99,Directed,2259,302
10,99,Directed,2260,84
132,99,Directed,2261,55
60,99,Directed,2262,41
142,99,Directed,2263,8
83,100,Directed,2264,1157072
51,100,Directed,2265,422823
14,100,Directed,2266,381669
134,100,Directed,2267,340481
63,100,Directed,2268,197751
84,100,Directed,2269,108415
191,100,Directed,2270,70975
95,100,Directed,2271,54923
168,100,Directed,2272,49611
165,100,Directed,2273,39837
53,100,Directed,2274,26875
127,100,Directed,2275,24713
163,100,Directed,2276,23255
58,100,Directed,2277,15532
182,100,Directed,2278,13400
104,100,Directed,2279,12567
142,100,Directed,2280,10237
66,100,Directed,2281,5241
60,100,Directed,2282,5190
54,100,Directed,2283,5149
130,100,Directed,2284,4839
173,100,Directed,2285,4092
62,100,Directed,2286,3917
164,100,Directed,2287,3452
116,100,Directed,2288,3045
0,100,Directed,2289,2908
6,100,Directed,2290,2263
180,100,Directed,2291,1944
169,100,Directed,2292,1880
36,100,Directed,2293,1422
190,101,Directed,2294,19716
38,101,Directed,2295,13951
32,101,Directed,2296,3568
173,101,Directed,2297,3428
21,101,Directed,2298,259
10,101,Directed,2299,52
167,102,Directed,2300,2680
134,102,Directed,2301,234
83,102,Directed,2302,234
185,102,Directed,2303,140
38,102,Directed,2304,124
24,102,Directed,2305,110
60,102,Directed,2306,91
70,102,Directed,2307,91
174,102,Directed,2308,87
193,102,Directed,2309,70
194,102,Directed,2310,70
166,102,Directed,2311,36
112,102,Directed,2312,36
124,102,Directed,2313,23
125,102,Directed,2314,4
151,103,Directed,2315,132814
20,103,Directed,2316,44485
184,103,Directed,2317,34697
108,103,Directed,2318,16418
96,103,Directed,2319,5728
61,103,Directed,2320,2793
2,103,Directed,2321,2513
12,103,Directed,2322,1974
187,103,Directed,2323,1863
120,103,Directed,2324,1655
69,103,Directed,2325,1309
142,103,Directed,2326,1111
140,103,Directed,2327,1000
98,103,Directed,2328,800
9,103,Directed,2329,748
87,103,Directed,2330,617
181,103,Directed,2331,578
60,103,Directed,2332,577
175,103,Directed,2333,542
27,103,Directed,2334,436
170,103,Directed,2335,363
66,103,Directed,2336,268
92,103,Directed,2337,256
150,103,Directed,2338,251
48,103,Directed,2339,233
64,103,Directed,2340,224
144,103,Directed,2341,201
82,103,Directed,2342,197
38,103,Directed,2343,185
57,103,Directed,2344,158
163,104,Directed,2345,1209286
58,104,Directed,2346,506966
85,104,Directed,2347,118659
51,104,Directed,2348,81924
165,104,Directed,2349,3215
14,104,Directed,2350,2994
84,104,Directed,2351,2682
38,104,Directed,2352,2387
83,104,Directed,2353,1521
6,104,Directed,2354,1296
63,104,Directed,2355,989
134,104,Directed,2356,837
60,104,Directed,2357,674
191,104,Directed,2358,613
168,104,Directed,2359,578
95,104,Directed,2360,473
91,104,Directed,2361,404
182,104,Directed,2362,263
106,104,Directed,2363,250
142,104,Directed,2364,208
100,104,Directed,2365,193
2,104,Directed,2366,184
133,104,Directed,2367,164
151,104,Directed,2368,154
116,104,Directed,2369,154
82,104,Directed,2370,151
16,104,Directed,2371,109
184,104,Directed,2372,102
66,104,Directed,2373,102
169,104,Directed,2374,70
74,105,Directed,2375,30157
44,105,Directed,2376,20090
161,105,Directed,2377,18900
70,105,Directed,2378,8439
130,105,Directed,2379,4896
114,105,Directed,2380,1260
104,105,Directed,2381,865
83,105,Directed,2382,708
68,105,Directed,2383,707
76,105,Directed,2384,451
60,105,Directed,2385,448
177,105,Directed,2386,362
158,105,Directed,2387,339
142,105,Directed,2388,227
129,105,Directed,2389,224
170,105,Directed,2390,223
28,105,Directed,2391,219
2,105,Directed,2392,184
79,105,Directed,2393,58
66,105,Directed,2394,58
57,105,Directed,2395,56
92,105,Directed,2396,49
34,105,Directed,2397,48
171,105,Directed,2398,29
19,105,Directed,2399,24
58,106,Directed,2400,292545
164,106,Directed,2401,106880
85,106,Directed,2402,70010
6,106,Directed,2403,36268
163,106,Directed,2404,28383
191,106,Directed,2405,21905
51,106,Directed,2406,21474
95,106,Directed,2407,20865
168,106,Directed,2408,14751
84,106,Directed,2409,13356
104,106,Directed,2410,11314
100,106,Directed,2411,11041
60,106,Directed,2412,10106
111,106,Directed,2413,8098
151,106,Directed,2414,7408
142,106,Directed,2415,7393
2,106,Directed,2416,7186
92,106,Directed,2417,6839
66,106,Directed,2418,5139
116,106,Directed,2419,5008
83,106,Directed,2420,4950
63,106,Directed,2421,4508
41,106,Directed,2422,4391
7,106,Directed,2423,3669
180,106,Directed,2424,3153
38,106,Directed,2425,3142
173,106,Directed,2426,2913
130,106,Directed,2427,2913
34,106,Directed,2428,2913
53,106,Directed,2429,2837
171,107,Directed,2430,13339
11,107,Directed,2431,4011
2,107,Directed,2432,1877
92,107,Directed,2433,912
182,107,Directed,2434,646
141,107,Directed,2435,440
23,107,Directed,2436,323
57,107,Directed,2437,283
25,107,Directed,2438,176
159,107,Directed,2439,153
60,107,Directed,2440,135
46,107,Directed,2441,130
66,107,Directed,2442,130
56,107,Directed,2443,118
145,107,Directed,2444,90
173,107,Directed,2445,87
38,107,Directed,2446,79
79,107,Directed,2447,78
142,107,Directed,2448,72
148,107,Directed,2449,71
82,107,Directed,2450,69
140,107,Directed,2451,60
144,107,Directed,2452,60
151,107,Directed,2453,52
72,107,Directed,2454,48
17,107,Directed,2455,42
63,107,Directed,2456,40
184,107,Directed,2457,38
40,107,Directed,2458,37
101,107,Directed,2459,36
151,108,Directed,2460,54519
20,108,Directed,2461,32093
184,108,Directed,2462,11215
103,108,Directed,2463,5174
96,108,Directed,2464,4163
142,108,Directed,2465,3026
140,108,Directed,2466,2042
2,108,Directed,2467,1386
87,108,Directed,2468,1136
131,108,Directed,2469,886
187,108,Directed,2470,879
12,108,Directed,2471,800
61,108,Directed,2472,743
69,108,Directed,2473,561
60,108,Directed,2474,558
120,108,Directed,2475,551
9,108,Directed,2476,526
57,108,Directed,2477,510
98,108,Directed,2478,352
175,108,Directed,2479,304
48,108,Directed,2480,275
92,108,Directed,2481,262
66,108,Directed,2482,260
170,108,Directed,2483,238
181,108,Directed,2484,224
150,108,Directed,2485,165
17,108,Directed,2486,159
79,108,Directed,2487,101
82,108,Directed,2488,89
64,108,Directed,2489,78
141,109,Directed,2490,100460
66,109,Directed,2491,38384
92,109,Directed,2492,21877
17,109,Directed,2493,21008
2,109,Directed,2494,15056
123,109,Directed,2495,9065
142,109,Directed,2496,6946
159,109,Directed,2497,6282
79,109,Directed,2498,4734
57,109,Directed,2499,4241
140,109,Directed,2500,3341
48,109,Directed,2501,2690
23,109,Directed,2502,2569
170,109,Directed,2503,2185
72,109,Directed,2504,1934
150,109,Directed,2505,1844
87,109,Directed,2506,1725
31,109,Directed,2507,1714
64,109,Directed,2508,1382
60,109,Directed,2509,1162
82,109,Directed,2510,1152
38,109,Directed,2511,1117
11,109,Directed,2512,1026
144,109,Directed,2513,962
27,109,Directed,2514,931
55,109,Directed,2515,751
108,109,Directed,2516,635
171,109,Directed,2517,564
61,109,Directed,2518,558
103,109,Directed,2519,518
41,110,Directed,2520,11557
66,110,Directed,2521,9443
38,110,Directed,2522,2088
83,110,Directed,2523,1668
84,111,Directed,2524,1091841
14,111,Directed,2525,365600
21,111,Directed,2526,308337
127,111,Directed,2527,209121
83,111,Directed,2528,135352
63,111,Directed,2529,103766
190,111,Directed,2530,89017
162,111,Directed,2531,81109
134,111,Directed,2532,27395
94,111,Directed,2533,16778
32,111,Directed,2534,14409
38,111,Directed,2535,10575
142,111,Directed,2536,10049
173,111,Directed,2537,8448
165,111,Directed,2538,6766
26,111,Directed,2539,6204
10,111,Directed,2540,5416
43,111,Directed,2541,3492
132,111,Directed,2542,2183
164,111,Directed,2543,986
85,111,Directed,2544,589
0,111,Directed,2545,507
124,112,Directed,2546,55184
193,112,Directed,2547,43144
194,112,Directed,2548,37432
146,112,Directed,2549,11605
174,112,Directed,2550,9682
29,112,Directed,2551,8402
167,112,Directed,2552,8325
149,112,Directed,2553,6697
83,112,Directed,2554,2434
147,112,Directed,2555,2250
142,112,Directed,2556,1486
164,112,Directed,2557,54
14,113,Directed,2558,38620
83,113,Directed,2559,13936
165,113,Directed,2560,7062
63,113,Directed,2561,948
134,113,Directed,2562,315
173,113,Directed,2563,311
2,113,Directed,2564,260
92,113,Directed,2565,171
171,113,Directed,2566,123
66,113,Directed,2567,119
94,113,Directed,2568,113
142,113,Directed,2569,107
111,113,Directed,2570,105
34,113,Directed,2571,98
10,113,Directed,2572,81
162,113,Directed,2573,80
60,113,Directed,2574,45
51,113,Directed,2575,38
170,113,Directed,2576,37
11,113,Directed,2577,23
132,113,Directed,2578,17
104,113,Directed,2579,10
67,114,Directed,2580,34946
146,114,Directed,2581,31496
28,114,Directed,2582,25138
44,114,Directed,2583,21168
70,114,Directed,2584,19505
66,114,Directed,2585,19165
74,114,Directed,2586,18665
118,114,Directed,2587,18063
130,114,Directed,2588,12442
161,114,Directed,2589,9608
177,114,Directed,2590,6991
158,114,Directed,2591,5780
68,114,Directed,2592,4651
33,114,Directed,2593,4629
105,114,Directed,2594,4588
7,114,Directed,2595,4524
19,114,Directed,2596,4240
129,114,Directed,2597,4013
143,114,Directed,2598,2211
60,114,Directed,2599,1815
151,114,Directed,2600,749
38,114,Directed,2601,613
4,114,Directed,2602,543
142,115,Directed,2603,12928
10,115,Directed,2604,5423
34,115,Directed,2605,2203
92,115,Directed,2606,1956
60,115,Directed,2607,1505
164,115,Directed,2608,1298
2,115,Directed,2609,1231
151,115,Directed,2610,1188
27,115,Directed,2611,1132
106,115,Directed,2612,1003
150,115,Directed,2613,848
159,115,Directed,2614,690
54,115,Directed,2615,654
63,115,Directed,2616,599
51,115,Directed,2617,586
170,115,Directed,2618,582
66,115,Directed,2619,538
79,115,Directed,2620,532
38,115,Directed,2621,447
62,115,Directed,2622,429
130,115,Directed,2623,426
180,115,Directed,2624,403
184,115,Directed,2625,360
87,115,Directed,2626,341
83,115,Directed,2627,329
163,115,Directed,2628,329
140,115,Directed,2629,311
168,115,Directed,2630,293
182,115,Directed,2631,287
116,115,Directed,2632,279
66,116,Directed,2633,36129
7,116,Directed,2634,13771
57,116,Directed,2635,4200
180,116,Directed,2636,2643
163,116,Directed,2637,2098
92,116,Directed,2638,1943
146,116,Directed,2639,1927
51,116,Directed,2640,1904
60,116,Directed,2641,1872
158,116,Directed,2642,1850
85,116,Directed,2643,1756
118,116,Directed,2644,1632
2,116,Directed,2645,1476
17,116,Directed,2646,1437
104,116,Directed,2647,1383
142,116,Directed,2648,1243
106,116,Directed,2649,1204
74,116,Directed,2650,1008
83,117,Directed,2651,8689
14,117,Directed,2652,8364
38,117,Directed,2653,2964
110,117,Directed,2654,2287
66,117,Directed,2655,1511
165,117,Directed,2656,1131
167,117,Directed,2657,624
142,117,Directed,2658,456
134,117,Directed,2659,187
92,117,Directed,2660,146
2,117,Directed,2661,136
160,117,Directed,2662,124
17,117,Directed,2663,118
171,117,Directed,2664,105
111,117,Directed,2665,61
87,117,Directed,2666,50
151,117,Directed,2667,49
60,117,Directed,2668,49
34,117,Directed,2669,36
57,117,Directed,2670,27
81,117,Directed,2671,23
94,117,Directed,2672,9
114,118,Directed,2673,105674
158,118,Directed,2674,17829
74,118,Directed,2675,3140
7,118,Directed,2676,1652
76,118,Directed,2677,1216
19,118,Directed,2678,557
44,118,Directed,2679,467
33,118,Directed,2680,396
116,118,Directed,2681,345
6,118,Directed,2682,308
180,118,Directed,2683,250
51,118,Directed,2684,227
70,118,Directed,2685,208
163,118,Directed,2686,182
58,118,Directed,2687,162
25,118,Directed,2688,160
38,118,Directed,2689,159
129,118,Directed,2690,151
177,118,Directed,2691,145
106,118,Directed,2692,139
104,118,Directed,2693,119
85,118,Directed,2694,113
60,118,Directed,2695,109
147,118,Directed,2696,91
57,118,Directed,2697,84
67,118,Directed,2698,84
43,118,Directed,2699,69
53,118,Directed,2700,68
8,118,Directed,2701,66
151,118,Directed,2702,60
60,119,Directed,2703,899311
73,119,Directed,2704,54508
57,119,Directed,2705,27608
40,119,Directed,2706,20658
8,119,Directed,2707,19214
47,119,Directed,2708,18111
189,119,Directed,2709,16373
80,119,Directed,2710,15417
34,119,Directed,2711,14488
66,119,Directed,2712,12212
52,119,Directed,2713,10315
38,119,Directed,2714,10203
2,119,Directed,2715,9975
139,119,Directed,2716,9083
43,119,Directed,2717,8593
37,119,Directed,2718,7389
25,119,Directed,2719,6359
128,119,Directed,2720,5508
92,119,Directed,2721,5064
142,119,Directed,2722,3447
18,119,Directed,2723,3242
94,119,Directed,2724,3065
186,119,Directed,2725,3023
50,119,Directed,2726,2807
22,119,Directed,2727,2785
45,119,Directed,2728,2532
148,119,Directed,2729,2043
136,119,Directed,2730,1801
79,119,Directed,2731,1665
151,119,Directed,2732,1603
184,120,Directed,2733,62728
151,120,Directed,2734,58073
96,120,Directed,2735,5079
20,120,Directed,2736,3259
150,120,Directed,2737,1322
187,120,Directed,2738,1035
12,120,Directed,2739,964
69,120,Directed,2740,913
2,120,Directed,2741,880
92,120,Directed,2742,239
140,120,Directed,2743,203
182,120,Directed,2744,180
82,120,Directed,2745,178
144,120,Directed,2746,133
27,120,Directed,2747,118
141,120,Directed,2748,102
122,120,Directed,2749,90
91,120,Directed,2750,79
72,120,Directed,2751,78
66,121,Directed,2752,6435
92,121,Directed,2753,4468
38,122,Directed,2754,9683
151,122,Directed,2755,2758
43,122,Directed,2756,1697
60,122,Directed,2757,732
42,122,Directed,2758,579
94,122,Directed,2759,381
190,122,Directed,2760,254
10,122,Directed,2761,214
182,122,Directed,2762,204
96,122,Directed,2763,193
2,122,Directed,2764,167
63,122,Directed,2765,157
34,122,Directed,2766,137
83,122,Directed,2767,101
142,122,Directed,2768,89
66,122,Directed,2769,75
134,122,Directed,2770,19
171,122,Directed,2771,19
92,122,Directed,2772,19
144,122,Directed,2773,16
27,122,Directed,2774,15
11,122,Directed,2775,15
140,122,Directed,2776,12
82,122,Directed,2777,10
87,122,Directed,2778,8
55,122,Directed,2779,4
64,122,Directed,2780,4
145,122,Directed,2781,4
101,122,Directed,2782,1
186,122,Directed,2783,1
23,123,Directed,2784,29462
159,123,Directed,2785,14992
46,123,Directed,2786,14055
145,123,Directed,2787,2852
1,123,Directed,2788,2368
2,123,Directed,2789,1613
56,123,Directed,2790,1390
151,123,Directed,2791,795
66,123,Directed,2792,383
60,123,Directed,2793,272
11,123,Directed,2794,221
171,123,Directed,2795,182
92,123,Directed,2796,179
79,123,Directed,2797,133
170,123,Directed,2798,129
184,123,Directed,2799,121
10,123,Directed,2800,117
144,123,Directed,2801,103
150,123,Directed,2802,91
142,123,Directed,2803,88
109,123,Directed,2804,85
140,123,Directed,2805,84
48,123,Directed,2806,83
182,123,Directed,2807,75
27,123,Directed,2808,67
34,123,Directed,2809,59
55,123,Directed,2810,48
72,123,Directed,2811,48
82,123,Directed,2812,40
112,124,Directed,2813,85839
194,124,Directed,2814,28169
167,124,Directed,2815,9856
102,124,Directed,2816,8685
174,124,Directed,2817,8476
31,124,Directed,2818,7506
193,124,Directed,2819,6583
141,124,Directed,2820,4897
83,124,Directed,2821,2696
147,124,Directed,2822,2588
134,124,Directed,2823,1420
4,125,Directed,2824,34405
194,125,Directed,2825,13413
2,125,Directed,2826,8412
167,125,Directed,2827,7872
147,125,Directed,2828,2954
38,125,Directed,2829,2881
193,125,Directed,2830,2806
142,125,Directed,2831,1594
146,125,Directed,2832,1036
97,125,Directed,2833,1029
174,125,Directed,2834,1018
60,125,Directed,2835,973
130,125,Directed,2836,910
92,125,Directed,2837,764
47,125,Directed,2838,629
83,125,Directed,2839,624
24,125,Directed,2840,610
11,125,Directed,2841,564
66,125,Directed,2842,496
10,125,Directed,2843,496
25,125,Directed,2844,494
79,125,Directed,2845,478
7,125,Directed,2846,448
185,125,Directed,2847,445
5,125,Directed,2848,433
151,125,Directed,2849,420
141,125,Directed,2850,400
171,125,Directed,2851,396
29,125,Directed,2852,360
112,125,Directed,2853,341
99,126,Directed,2854,1009
38,126,Directed,2855,428
86,126,Directed,2856,304
183,126,Directed,2857,267
65,126,Directed,2858,187
10,126,Directed,2859,172
165,126,Directed,2860,134
63,126,Directed,2861,84
90,126,Directed,2862,32
132,126,Directed,2863,26
83,127,Directed,2864,440198
30,127,Directed,2865,28334
38,127,Directed,2866,20021
134,127,Directed,2867,1250
14,127,Directed,2868,229
165,127,Directed,2869,45
80,128,Directed,2870,12716
45,128,Directed,2871,11011
60,128,Directed,2872,3686
52,128,Directed,2873,2498
73,128,Directed,2874,1801
47,128,Directed,2875,961
119,128,Directed,2876,864
57,128,Directed,2877,470
40,128,Directed,2878,456
136,128,Directed,2879,414
2,128,Directed,2880,306
8,128,Directed,2881,276
79,128,Directed,2882,272
34,128,Directed,2883,257
139,128,Directed,2884,233
151,128,Directed,2885,198
92,128,Directed,2886,194
158,128,Directed,2887,192
189,128,Directed,2888,162
66,128,Directed,2889,151
38,128,Directed,2890,142
37,128,Directed,2891,128
25,128,Directed,2892,124
5,128,Directed,2893,121
7,128,Directed,2894,115
50,128,Directed,2895,113
171,128,Directed,2896,85
13,128,Directed,2897,85
62,128,Directed,2898,82
184,128,Directed,2899,79
130,129,Directed,2900,98849
114,129,Directed,2901,90580
28,129,Directed,2902,22577
19,129,Directed,2903,20924
177,129,Directed,2904,11336
70,129,Directed,2905,1962
44,129,Directed,2906,1657
158,129,Directed,2907,1343
36,129,Directed,2908,883
168,129,Directed,2909,618
7,129,Directed,2910,537
33,129,Directed,2911,487
106,129,Directed,2912,183
19,130,Directed,2913,362544
70,130,Directed,2914,229048
114,130,Directed,2915,165795
177,130,Directed,2916,152128
129,130,Directed,2917,116114
36,130,Directed,2918,30050
33,130,Directed,2919,27699
105,130,Directed,2920,21157
161,130,Directed,2921,4195
140,131,Directed,2922,98236
170,131,Directed,2923,53005
108,131,Directed,2924,38708
2,131,Directed,2925,30384
164,131,Directed,2926,29124
48,131,Directed,2927,27205
85,131,Directed,2928,23866
63,131,Directed,2929,22178
134,131,Directed,2930,20886
142,131,Directed,2931,20827
173,131,Directed,2932,19437
60,131,Directed,2933,18805
151,131,Directed,2934,18523
86,131,Directed,2935,17430
54,131,Directed,2936,15962
190,131,Directed,2937,14859
23,131,Directed,2938,14370
0,131,Directed,2939,14257
150,131,Directed,2940,13017
83,131,Directed,2941,12891
38,131,Directed,2942,12064
182,131,Directed,2943,12053
103,131,Directed,2944,10389
165,131,Directed,2945,9989
79,131,Directed,2946,9320
88,131,Directed,2947,8910
62,131,Directed,2948,8337
43,131,Directed,2949,8059
64,131,Directed,2950,7349
37,131,Directed,2951,7140
142,132,Directed,2952,272071
38,132,Directed,2953,95067
83,132,Directed,2954,71658
10,132,Directed,2955,66896
167,132,Directed,2956,57897
65,132,Directed,2957,56274
152,132,Directed,2958,54041
63,132,Directed,2959,39788
43,132,Directed,2960,28376
178,132,Directed,2961,23911
60,132,Directed,2962,22893
79,132,Directed,2963,21137
111,132,Directed,2964,17443
2,132,Directed,2965,13805
94,132,Directed,2966,10954
165,132,Directed,2967,10221
34,132,Directed,2968,10214
87,132,Directed,2969,9648
194,132,Directed,2970,8640
173,132,Directed,2971,8236
81,132,Directed,2972,7529
32,132,Directed,2973,7007
190,132,Directed,2974,6563
85,132,Directed,2975,5849
151,132,Directed,2976,5830
162,132,Directed,2977,5727
84,132,Directed,2978,5240
66,132,Directed,2979,4008
25,132,Directed,2980,3827
86,132,Directed,2981,3286
83,133,Directed,2982,1201995
14,133,Directed,2983,276518
134,133,Directed,2984,218522
51,133,Directed,2985,77119
84,133,Directed,2986,65305
63,133,Directed,2987,40397
165,133,Directed,2988,26268
95,133,Directed,2989,19108
168,133,Directed,2990,17724
53,133,Directed,2991,16584
85,133,Directed,2992,10734
142,133,Directed,2993,10464
66,133,Directed,2994,2951
6,133,Directed,2995,1869
79,133,Directed,2996,1412
16,133,Directed,2997,997
100,133,Directed,2998,746
35,133,Directed,2999,430
83,134,Directed,3000,1873650
0,134,Directed,3001,1515738
21,134,Directed,3002,2303
86,134,Directed,3003,2154
165,134,Directed,3004,541
84,134,Directed,3005,382
38,134,Directed,3006,312
85,134,Directed,3007,235
63,135,Directed,3008,2949
38,135,Directed,3009,477
59,135,Directed,3010,404
60,135,Directed,3011,327
94,135,Directed,3012,141
43,135,Directed,3013,68
40,136,Directed,3014,57051
38,136,Directed,3015,19273
60,136,Directed,3016,14497
128,136,Directed,3017,13335
189,136,Directed,3018,10204
148,136,Directed,3019,8358
45,136,Directed,3020,8012
119,136,Directed,3021,4989
83,136,Directed,3022,4626
139,136,Directed,3023,4429
57,136,Directed,3024,3822
52,136,Directed,3025,3330
47,136,Directed,3026,2917
50,136,Directed,3027,2759
8,136,Directed,3028,2633
142,136,Directed,3029,2082
25,136,Directed,3030,2067
37,136,Directed,3031,1872
34,136,Directed,3032,1866
73,136,Directed,3033,1658
63,136,Directed,3034,1653
80,136,Directed,3035,1553
92,136,Directed,3036,1360
91,136,Directed,3037,1150
2,136,Directed,3038,1099
151,136,Directed,3039,1027
66,136,Directed,3040,1000
186,136,Directed,3041,786
93,136,Directed,3042,719
78,136,Directed,3043,559
84,137,Directed,3044,14066
10,137,Directed,3045,9662
132,137,Directed,3046,1870
142,137,Directed,3047,1700
63,137,Directed,3048,1535
60,137,Directed,3049,769
94,137,Directed,3050,271
34,137,Directed,3051,247
90,137,Directed,3052,232
83,137,Directed,3053,164
188,137,Directed,3054,104
38,137,Directed,3055,92
65,137,Directed,3056,88
111,137,Directed,3057,83
165,137,Directed,3058,83
43,137,Directed,3059,67
162,137,Directed,3060,53
87,137,Directed,3061,44
174,137,Directed,3062,29
178,137,Directed,3063,28
151,137,Directed,3064,27
25,138,Directed,3065,75626
8,138,Directed,3066,58535
186,138,Directed,3067,3000
43,138,Directed,3068,2613
34,138,Directed,3069,2340
37,138,Directed,3070,2163
94,138,Directed,3071,2034
2,138,Directed,3072,1702
119,138,Directed,3073,1646
60,138,Directed,3074,1616
22,138,Directed,3075,1035
57,138,Directed,3076,905
92,138,Directed,3077,898
140,138,Directed,3078,894
38,138,Directed,3079,800
66,138,Directed,3080,629
142,138,Directed,3081,178
8,139,Directed,3082,11639
60,139,Directed,3083,10100
37,139,Directed,3084,7362
40,139,Directed,3085,6086
22,139,Directed,3086,5865
57,139,Directed,3087,5202
25,139,Directed,3088,4981
38,139,Directed,3089,4188
50,139,Directed,3090,4090
94,139,Directed,3091,3437
92,139,Directed,3092,3429
189,139,Directed,3093,3318
2,139,Directed,3094,2999
66,139,Directed,3095,2367
142,139,Directed,3096,1699
119,139,Directed,3097,1528
34,139,Directed,3098,1253
47,139,Directed,3099,927
171,139,Directed,3100,799
79,139,Directed,3101,695
43,139,Directed,3102,681
151,139,Directed,3103,644
17,139,Directed,3104,630
186,139,Directed,3105,627
10,139,Directed,3106,604
138,139,Directed,3107,558
91,139,Directed,3108,519
136,139,Directed,3109,352
45,139,Directed,3110,345
63,139,Directed,3111,330
184,140,Directed,3112,209001
2,140,Directed,3113,79940
20,140,Directed,3114,79534
108,140,Directed,3115,52841
151,140,Directed,3116,39959
142,140,Directed,3117,36186
66,140,Directed,3118,27361
60,140,Directed,3119,14320
92,140,Directed,3120,10407
87,140,Directed,3121,7952
17,140,Directed,3122,5467
57,140,Directed,3123,5049
96,140,Directed,3124,4822
144,140,Directed,3125,4727
11,140,Directed,3126,3970
23,140,Directed,3127,3642
72,140,Directed,3128,3246
34,140,Directed,3129,3091
190,140,Directed,3130,2924
79,140,Directed,3131,2713
150,140,Directed,3132,2597
9,140,Directed,3133,2205
27,140,Directed,3134,1812
103,140,Directed,3135,1624
131,140,Directed,3136,1600
82,140,Directed,3137,1406
170,140,Directed,3138,1369
55,140,Directed,3139,1356
38,140,Directed,3140,1232
159,140,Directed,3141,1083
4,141,Directed,3142,159028
25,141,Directed,3143,136631
66,141,Directed,3144,92406
124,141,Directed,3145,71476
31,141,Directed,3146,60590
